"","Participant","Demo_country","Demo_lang1","Demo_lang2","Demo_lang3","Demo_moral_reason","Demo_religion","Demo_lang4","Demo_rightwrong","Demo_gender","Label","TrialType","Group","Number","Valence","R1A","R2","R3","R4","R5","R6"
"369",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","5","Neg","Wrong","Probably there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"370",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","8","Pos","Right","Maybe there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"371",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","3","Neg","Wrong","Definitely there is a correct answer","Almost everyone would agree with me","A little easy",NA,NA
"372",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","7","Neg","Somewhat right","Maybe no correct answer","Some of them would agree with me","A little difficult",NA,NA
"373",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","1","none","Somewhat wrong","Maybe there is a correct answer","Some of them would disagree with me","A little difficult",NA,NA
"374",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","10","none","Somewhat right","Maybe there is a correct answer","Some of them would agree with me","A little difficult",NA,NA
"375",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","11","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"376",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","12","none","Wrong","Maybe there is a correct answer","Some of them would agree with me","Very difficult",NA,NA
"377",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","2","none","Somewhat wrong","Maybe there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"378",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","4","none","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"379",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","5","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"380",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","13","none","Somewhat right","Maybe no correct answer","Some of them would agree with me","A little easy",NA,NA
"381",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","8","none","Somewhat wrong","Definitely there is a correct answer","Almost everyone would agree with me","Somewhat easy",NA,NA
"382",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","3","none","Somewhat right","Probably no correct answer","Some of them would disagree with me","Somewhat easy",NA,NA
"383",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","7","none","Somewhat wrong","Maybe there is a correct answer","Some of them would disagree with me","Somewhat easy",NA,NA
"384",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","6","none","Somewhat wrong","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"385",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","9","none","Somewhat right","Definitely no correct answer","Most of them would disagree with me","Very difficult",NA,NA
"386",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","14","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Somewhat easy",NA,NA
"387",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly comfortable"
"388",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"Neither of us needs to be mistaken","Mildly comfortable"
"389",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","8","Pos",NA,NA,NA,NA,"Probably neither of us needs to be mistaken","Very comfortable"
"390",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"391",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Mildly comfortable"
"392",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"393",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"394",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"395",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Mildly uncomfortable"
"396",51,"United Kingdom","English","","","unchecked;checked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Mildly uncomfortable"
"397",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","practice","2","NULL","none","none","Wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"398",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","practice","1","NULL","none","none","Wrong","Probably there is a correct answer","Almost everyone would agree with me","Somewhat easy",NA,NA
"399",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","10","Pos","Very right","Definitely there is a correct answer","Some of them would agree with me","Very easy",NA,NA
"400",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","2","Pos","Very right","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"401",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","1","Neg","Wrong","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"402",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","4","Pos","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"403",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","9","Neg","Very wrong","Definitely there is a correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"404",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","8","Pos","Somewhat right","Maybe no correct answer","Some of them would agree with me","A little easy",NA,NA
"405",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","6","Pos","Very right","Probably there is a correct answer","Most of them would agree with me","A little easy",NA,NA
"406",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","3","Neg","Wrong","Probably there is a correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"407",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","5","Neg","Wrong","Definitely there is a correct answer","Some of them would disagree with me","A little difficult",NA,NA
"408",19,"United States","English","","","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","7","Neg","Somewhat right","Probably no correct answer","Most of them would disagree with me","A little difficult",NA,NA
